1516011468651 - DASHUSD: bid => { price: '988.93', size: 1145 }
1516011468652 - BCNBTC: ask => { price: '0.0000007432', size: 1 }
1516011468652 - BCNBTC: bid => { price: '0.0000007411', size: 215 }
1516011468653 - MAIDUSD: ask => { price: '0.938576', size: 233 }
1516011468653 - MAIDUSD: bid => { price: '0.902091', size: 30 }
1516011468654 - NEOBTC: ask => { price: '0.01195', size: 12 }
1516011468655 - XRPBTC: bid => { price: '0.00013084', size: 100 }
1516011468656 - XDNBTC: bid => { price: '0.0000026451', size: 20 }
1516011468659 - XMRBTC: ask => { price: '0.029154', size: 3 }
1516011468659 - XMRBTC: bid => { price: '0.029047', size: 20 }
1516011468659 - LTCBTC: ask => { price: '0.01736', size: 396 }
1516011468659 - LTCBTC: bid => { price: '0.01730', size: 6 }
1516011468662 - XMRUSD: ask => { price: '401.42', size: 9611 }
1516011468662 - XMRUSD: bid => { price: '398.89', size: 5492 }
1516011468662 - STRATBTC: ask => { price: '0.001587', size: 29148 }
1516011468662 - STRATBTC: bid => { price: '0.001524', size: 27160 }
1516011468664 - EVXUSD: ask => { price: '4.68007', size: 20600 }
1516011468665 - BTGUSD: bid => { price: '316.33', size: 169 }
1516011468665 - XAURBTC: bid => { price: '0.00001613', size: 6066 }
1516011468667 - MYBETH: bid => { price: '0.009311', size: 2328 }
1516011468668 - XRPUSDT: bid => { price: '1.8037', size: 300 }
1516011468669 - BCHUSD: ask => { price: '2489.85987', size: 3000 }
1516011468669 - BCHUSD: bid => { price: '2426.37788', size: 3000 }
1516011468670 - GNOBTC: ask => { price: '0.025706', size: 400 }
1516011468671 - NEOETH: ask => { price: '0.1235', size: 596 }
1516011468671 - NEOETH: bid => { price: '0.1232', size: 2 }
1516011468671 - BCNUSD: bid => { price: '0.010046', size: 1000 }
1516011468672 - FUNUSD: ask => { price: '0.1286557', size: 3 }
1516011468674 - LOCETH: bid => { price: '0.0017', size: 12228 }
1516011468675 - BTCUSD: ask => { price: '13741.99', size: 6 }
1516011468675 - BTCUSD: bid => { price: '13726.09', size: 52 }
1516011468695 - EKOETH: ask => { price: '0.000259', size: 5 }
1516011468695 - EKOETH: bid => { price: '0.000248', size: 1 }
1516011468737 - DGBUSD: ask => { price: '0.0923', size: 19 }
1516011468737 - LOCETH: bid => { price: '0.0017', size: 10794 }
1516011468738 - OMGETH: bid => { price: '0.018409', size: 30 }
1516011468742 - LTCUSD: bid => { price: '237.358', size: 194 }
1516011468742 - DASHUSD: ask => { price: '999.38', size: 2761 }
1516011468742 - DASHUSD: bid => { price: '986.93', size: 20 }
1516011468744 - LIFEBTC: bid => { price: '0.0000001', size: 2781049 }
1516011468746 - LSKBTC: bid => { price: '0.0020387', size: 339 }
1516011468747 - BTCUSD: bid => { price: '13726.11', size: 5 }
1516011468748 - ZECBTC: bid => { price: '0.047748', size: 108 }
1516011468750 - OMGBTC: bid => { price: '0.0016', size: 62177 }
1516011468751 - XDNETH: bid => { price: '0.0000278', size: 80 }
1516011468752 - ETCBTC: ask => { price: '0.003140', size: 2565 }
1516011468752 - ETCBTC: bid => { price: '0.003012', size: 195226 }
1516011468753 - ETHBTC: ask => { price: '0.096181', size: 18 }
1516011468754 - BTGBTC: bid => { price: '0.023038', size: 239 }
